credit_profile_id,cust_account_id,credit_limit,currency_code,payment_terms,risk_level,risk_score,overdue_tolerance_days,credit_hold_flag,review_date,effective_start_date,effective_end_date,status,created_date,last_update_date
700000733,300000733,19018044.74,CNY,NET90,LOW,58.71,0,N,2024-06-19 19:17:00,2024-06-19 19:17:00,,ACTIVE,2024-06-19 19:17:00,2024-06-19 19:17:00
700000734,300000734,2476925.71,CNY,NET30,LOW,41.41,15,N,2025-10-06 11:23:00,2025-10-06 11:23:00,,ACTIVE,2025-10-06 11:23:00,2025-10-06 11:23:00
700000735,300000735,57033.48,CNY,PREPAID,LOW,68.68,0,N,2025-08-13 23:48:00,2025-08-13 23:48:00,,ACTIVE,2025-08-13 23:48:00,2025-08-13 23:48:00
700000736,300000736,580684.51,CNY,NET60,LOW,86.52,30,N,2025-12-10 13:08:00,2025-12-10 13:08:00,,ACTIVE,2025-12-10 13:08:00,2025-12-10 13:08:00
700000737,300000737,192196.27,CNY,NET90,LOW,46.71,30,N,2023-12-30 20:42:00,2023-12-30 20:42:00,,ACTIVE,2023-12-30 20:42:00,2023-12-30 20:42:00
700000738,300000738,532866.48,CNY,PREPAID,LOW,92.56,30,N,2024-10-07 06:06:00,2024-10-07 06:06:00,,ACTIVE,2024-10-07 06:06:00,2024-10-07 06:06:00
700000739,300000739,4150431.15,CNY,NET60,LOW,86.29,0,N,2024-10-24 13:13:00,2024-10-24 13:13:00,,ACTIVE,2024-10-24 13:13:00,2024-10-24 13:13:00
700000740,300000740,1524511.59,CNY,NET60,MEDIUM,88.26,0,N,2026-03-24 22:58:00,2026-03-24 22:58:00,,ACTIVE,2026-03-24 22:58:00,2026-03-24 22:58:00
700000741,300000741,3345734.02,CNY,NET30,LOW,94.73,15,N,2025-01-19 06:13:00,2025-01-19 06:13:00,,ACTIVE,2025-01-19 06:13:00,2025-01-19 06:13:00
700000742,300000742,3830263.18,CNY,NET30,MEDIUM,84.43,0,N,2026-03-24 19:37:00,2026-03-24 19:37:00,,ACTIVE,2026-03-24 19:37:00,2026-03-24 19:37:00
700000743,300000743,10175106.49,CNY,NET30,LOW,69.29,15,N,2026-01-29 11:13:00,2026-01-29 11:13:00,,ACTIVE,2026-01-29 11:13:00,2026-01-29 11:13:00
700000744,300000744,6353510.9,CNY,NET30,MEDIUM,84.92,15,N,2025-03-24 06:20:00,2025-03-24 06:20:00,,ACTIVE,2025-03-24 06:20:00,2025-03-24 06:20:00
700000745,300000745,973296.18,CNY,NET30,LOW,92.62,0,N,2024-06-08 08:49:00,2024-06-08 08:49:00,,ACTIVE,2024-06-08 08:49:00,2024-06-08 08:49:00
700000746,300000746,831481.35,CNY,NET30,MEDIUM,87.06,30,N,2024-05-26 05:56:00,2024-05-26 05:56:00,,ACTIVE,2024-05-26 05:56:00,2024-05-26 05:56:00
700000747,300000747,1721841.87,CNY,PREPAID,LOW,64.58,30,N,2023-12-24 11:42:00,2023-12-24 11:42:00,,ACTIVE,2023-12-24 11:42:00,2023-12-24 11:42:00
700000748,300000748,956643.43,CNY,NET30,LOW,68.54,0,N,2024-12-06 07:02:00,2024-12-06 07:02:00,,ACTIVE,2024-12-06 07:02:00,2024-12-06 07:02:00
700000749,300000749,7769843.07,CNY,NET30,MEDIUM,75.06,15,N,2026-02-13 15:12:00,2026-02-13 15:12:00,,ACTIVE,2026-02-13 15:12:00,2026-02-13 15:12:00
700000750,300000750,4594158.95,CNY,NET90,HIGH,53.38,0,N,2023-11-06 05:40:00,2023-11-06 05:40:00,,ACTIVE,2023-11-06 05:40:00,2023-11-06 05:40:00
700000751,300000751,19511219.05,CNY,NET30,LOW,47.99,0,N,2024-10-23 17:57:00,2024-10-23 17:57:00,,ACTIVE,2024-10-23 17:57:00,2024-10-23 17:57:00
700000752,300000752,56277.67,CNY,NET30,LOW,73.96,0,N,2025-11-08 22:53:00,2025-11-08 22:53:00,,ACTIVE,2025-11-08 22:53:00,2025-11-08 22:53:00
700000753,300000753,72444.77,CNY,NET60,LOW,83.18,0,N,2024-08-22 17:33:00,2024-08-22 17:33:00,,ACTIVE,2024-08-22 17:33:00,2024-08-22 17:33:00
700000754,300000754,4241858.44,CNY,PREPAID,LOW,80.48,0,N,2024-07-28 14:36:00,2024-07-28 14:36:00,,ACTIVE,2024-07-28 14:36:00,2024-07-28 14:36:00
700000755,300000755,9604177.37,CNY,PREPAID,MEDIUM,90.82,0,N,2025-08-08 09:53:00,2025-08-08 09:53:00,,ACTIVE,2025-08-08 09:53:00,2025-08-08 09:53:00
700000756,300000756,2724887.56,CNY,NET30,LOW,87.41,0,N,2024-07-10 18:30:00,2024-07-10 18:30:00,,ACTIVE,2024-07-10 18:30:00,2024-07-10 18:30:00
700000757,300000757,4631922.03,CNY,NET30,LOW,62.3,15,N,2023-12-04 02:20:00,2023-12-04 02:20:00,,ACTIVE,2023-12-04 02:20:00,2023-12-04 02:20:00
700000758,300000758,235298.88,CNY,NET90,LOW,43.27,0,N,2025-01-19 18:45:00,2025-01-19 18:45:00,,ACTIVE,2025-01-19 18:45:00,2025-01-19 18:45:00
700000759,300000759,849868.93,CNY,NET30,LOW,76.86,15,N,2025-02-15 15:12:00,2025-02-15 15:12:00,,ACTIVE,2025-02-15 15:12:00,2025-02-15 15:12:00
700000760,300000760,963110.01,CNY,NET30,MEDIUM,67.06,0,N,2025-02-05 09:54:00,2025-02-05 09:54:00,,ACTIVE,2025-02-05 09:54:00,2025-02-05 09:54:00
700000761,300000761,1795859.19,CNY,NET30,LOW,76.91,0,N,2024-05-07 12:32:00,2024-05-07 12:32:00,,ACTIVE,2024-05-07 12:32:00,2024-05-07 12:32:00
700000762,300000762,96590.19,CNY,NET30,MEDIUM,58.17,30,N,2026-01-24 07:45:00,2026-01-24 07:45:00,,ACTIVE,2026-01-24 07:45:00,2026-01-24 07:45:00
700000763,300000763,2266663.63,CNY,NET60,LOW,49.47,0,N,2024-02-23 03:44:00,2024-02-23 03:44:00,,ACTIVE,2024-02-23 03:44:00,2024-02-23 03:44:00
700000764,300000764,65308.31,CNY,NET90,MEDIUM,89.94,0,N,2024-06-05 21:48:00,2024-06-05 21:48:00,,ACTIVE,2024-06-05 21:48:00,2024-06-05 21:48:00
700000765,300000765,74771.41,CNY,PREPAID,LOW,63.69,0,N,2024-02-09 13:33:00,2024-02-09 13:33:00,,ACTIVE,2024-02-09 13:33:00,2024-02-09 13:33:00
700000766,300000766,3286249.86,CNY,NET30,MEDIUM,72.75,30,N,2026-02-02 18:18:00,2026-02-02 18:18:00,,ACTIVE,2026-02-02 18:18:00,2026-02-02 18:18:00
700000767,300000767,656870.1,CNY,NET90,HIGH,32.02,30,N,2024-10-26 23:08:00,2024-10-26 23:08:00,,ACTIVE,2024-10-26 23:08:00,2024-10-26 23:08:00
700000768,300000768,19012230.06,CNY,NET60,MEDIUM,68.1,15,N,2025-05-07 08:18:00,2025-05-07 08:18:00,,ACTIVE,2025-05-07 08:18:00,2025-05-07 08:18:00
700000769,300000769,4618886.05,CNY,NET30,LOW,44.86,30,N,2024-02-19 11:23:00,2024-02-19 11:23:00,,ACTIVE,2024-02-19 11:23:00,2024-02-19 11:23:00
700000770,300000770,7725878.76,CNY,NET30,MEDIUM,75.2,30,N,2023-12-24 01:25:00,2023-12-24 01:25:00,,ACTIVE,2023-12-24 01:25:00,2023-12-24 01:25:00
700000771,300000771,197183.94,CNY,NET30,LOW,59.56,0,N,2024-12-22 07:41:00,2024-12-22 07:41:00,,ACTIVE,2024-12-22 07:41:00,2024-12-22 07:41:00
700000772,300000772,11677614.78,CNY,NET30,LOW,71.67,15,N,2024-10-01 01:28:00,2024-10-01 01:28:00,,ACTIVE,2024-10-01 01:28:00,2024-10-01 01:28:00
700000773,300000773,10125935.25,CNY,NET30,HIGH,59.05,0,N,2024-02-16 04:20:00,2024-02-16 04:20:00,,ACTIVE,2024-02-16 04:20:00,2024-02-16 04:20:00
700000774,300000774,91040.01,CNY,NET30,LOW,83.32,15,N,2024-02-21 14:29:00,2024-02-21 14:29:00,,ACTIVE,2024-02-21 14:29:00,2024-02-21 14:29:00
700000775,300000775,11642764.46,CNY,NET30,MEDIUM,62.75,0,N,2024-08-21 06:20:00,2024-08-21 06:20:00,,ACTIVE,2024-08-21 06:20:00,2024-08-21 06:20:00
700000776,300000776,9909899.31,CNY,NET30,LOW,72.36,0,N,2024-09-25 04:09:00,2024-09-25 04:09:00,,ACTIVE,2024-09-25 04:09:00,2024-09-25 04:09:00
700000777,300000777,84060.38,CNY,NET30,LOW,72.78,30,N,2024-04-26 08:37:00,2024-04-26 08:37:00,,ACTIVE,2024-04-26 08:37:00,2024-04-26 08:37:00
700000778,300000778,94807.01,CNY,NET60,LOW,93.42,0,N,2024-07-25 22:36:00,2024-07-25 22:36:00,,ACTIVE,2024-07-25 22:36:00,2024-07-25 22:36:00
700000779,300000779,592023.44,CNY,NET30,MEDIUM,64.37,30,N,2025-02-03 22:40:00,2025-02-03 22:40:00,,ACTIVE,2025-02-03 22:40:00,2025-02-03 22:40:00
700000780,300000780,243353.92,CNY,PREPAID,HIGH,29.82,0,N,2025-07-25 12:44:00,2025-07-25 12:44:00,,ACTIVE,2025-07-25 12:44:00,2025-07-25 12:44:00
700000781,300000781,16457133.63,CNY,PREPAID,LOW,73.73,15,N,2025-10-26 14:49:00,2025-10-26 14:49:00,,ACTIVE,2025-10-26 14:49:00,2025-10-26 14:49:00
700000782,300000782,7593337.32,CNY,NET60,LOW,72.75,0,N,2024-02-11 07:00:00,2024-02-11 07:00:00,,ACTIVE,2024-02-11 07:00:00,2024-02-11 07:00:00
700000783,300000783,101322.55,CNY,NET30,HIGH,31.5,30,N,2025-01-19 21:51:00,2025-01-19 21:51:00,,ACTIVE,2025-01-19 21:51:00,2025-01-19 21:51:00
700000784,300000784,2017858.72,CNY,PREPAID,LOW,75.91,0,N,2025-10-02 14:52:00,2025-10-02 14:52:00,,ACTIVE,2025-10-02 14:52:00,2025-10-02 14:52:00
700000785,300000785,146759.74,CNY,NET30,LOW,77.32,0,N,2024-09-26 04:12:00,2024-09-26 04:12:00,,ACTIVE,2024-09-26 04:12:00,2024-09-26 04:12:00
700000786,300000786,199149.49,CNY,NET30,MEDIUM,93.84,0,N,2026-01-27 21:22:00,2026-01-27 21:22:00,,ACTIVE,2026-01-27 21:22:00,2026-01-27 21:22:00
700000787,300000787,127128.29,CNY,NET60,MEDIUM,43.68,15,N,2023-11-03 01:10:00,2023-11-03 01:10:00,,ACTIVE,2023-11-03 01:10:00,2023-11-03 01:10:00
700000788,300000788,66072.97,CNY,NET30,HIGH,42.09,0,N,2023-12-06 06:47:00,2023-12-06 06:47:00,,ACTIVE,2023-12-06 06:47:00,2023-12-06 06:47:00
700000789,300000789,584992.69,CNY,PREPAID,LOW,78.67,15,N,2024-03-08 11:09:00,2024-03-08 11:09:00,,ACTIVE,2024-03-08 11:09:00,2024-03-08 11:09:00
700000790,300000790,7264218.14,CNY,NET30,LOW,46.2,30,N,2025-10-02 15:52:00,2025-10-02 15:52:00,,ACTIVE,2025-10-02 15:52:00,2025-10-02 15:52:00
700000791,300000791,508751.85,CNY,NET30,LOW,63.87,0,N,2025-11-26 22:08:00,2025-11-26 22:08:00,,ACTIVE,2025-11-26 22:08:00,2025-11-26 22:08:00
700000792,300000792,918192.85,CNY,NET30,LOW,55.91,0,N,2025-11-26 23:25:00,2025-11-26 23:25:00,,ACTIVE,2025-11-26 23:25:00,2025-11-26 23:25:00
700000793,300000793,187399.89,CNY,NET30,LOW,40.19,0,N,2025-05-18 10:05:00,2025-05-18 10:05:00,,ACTIVE,2025-05-18 10:05:00,2025-05-18 10:05:00
700000794,300000794,19801723.43,CNY,PREPAID,LOW,40.09,15,N,2025-02-24 10:43:00,2025-02-24 10:43:00,,ACTIVE,2025-02-24 10:43:00,2025-02-24 10:43:00
700000795,300000795,3487320.32,CNY,NET60,LOW,48.76,30,N,2024-09-01 17:33:00,2024-09-01 17:33:00,,ACTIVE,2024-09-01 17:33:00,2024-09-01 17:33:00
700000796,300000796,4375571.82,CNY,NET30,LOW,71.31,15,N,2024-05-01 02:19:00,2024-05-01 02:19:00,,ACTIVE,2024-05-01 02:19:00,2024-05-01 02:19:00
700000797,300000797,977212.34,CNY,PREPAID,LOW,46.48,15,N,2025-05-25 21:25:00,2025-05-25 21:25:00,,ACTIVE,2025-05-25 21:25:00,2025-05-25 21:25:00
700000798,300000798,14047378.11,CNY,PREPAID,LOW,66.26,30,N,2024-01-04 03:25:00,2024-01-04 03:25:00,,ACTIVE,2024-01-04 03:25:00,2024-01-04 03:25:00
700000799,300000799,6894928.01,CNY,NET90,LOW,87.83,15,N,2025-03-14 08:07:00,2025-03-14 08:07:00,,ACTIVE,2025-03-14 08:07:00,2025-03-14 08:07:00
700000800,300000800,204045.49,CNY,NET60,LOW,44.89,30,N,2026-02-04 09:50:00,2026-02-04 09:50:00,,ACTIVE,2026-02-04 09:50:00,2026-02-04 09:50:00
700000801,300000801,63720.02,CNY,NET30,MEDIUM,71.59,0,N,2025-02-25 06:01:00,2025-02-25 06:01:00,,ACTIVE,2025-02-25 06:01:00,2025-02-25 06:01:00
700000802,300000802,451128.08,CNY,NET30,LOW,40.81,15,N,2025-08-10 09:57:00,2025-08-10 09:57:00,,ACTIVE,2025-08-10 09:57:00,2025-08-10 09:57:00
700000803,300000803,16489866.61,CNY,NET30,MEDIUM,62.74,0,N,2024-10-12 09:34:00,2024-10-12 09:34:00,,ACTIVE,2024-10-12 09:34:00,2024-10-12 09:34:00
700000804,300000804,254976.59,CNY,NET30,MEDIUM,89.08,0,N,2024-03-18 21:58:00,2024-03-18 21:58:00,,ACTIVE,2024-03-18 21:58:00,2024-03-18 21:58:00
700000805,300000805,18364936.26,CNY,NET30,MEDIUM,91.2,30,N,2026-01-28 11:05:00,2026-01-28 11:05:00,,ACTIVE,2026-01-28 11:05:00,2026-01-28 11:05:00
700000806,300000806,2409756.87,CNY,NET60,LOW,60.03,15,N,2025-04-26 13:57:00,2025-04-26 13:57:00,,ACTIVE,2025-04-26 13:57:00,2025-04-26 13:57:00
700000807,300000807,953123.03,CNY,NET30,LOW,45.21,0,N,2024-06-24 01:41:00,2024-06-24 01:41:00,,ACTIVE,2024-06-24 01:41:00,2024-06-24 01:41:00
700000808,300000808,115660.61,CNY,NET60,LOW,57.26,30,N,2024-07-03 12:02:00,2024-07-03 12:02:00,,ACTIVE,2024-07-03 12:02:00,2024-07-03 12:02:00
700000809,300000809,5657388.3,CNY,NET60,MEDIUM,85.91,0,N,2025-08-23 00:01:00,2025-08-23 00:01:00,,ACTIVE,2025-08-23 00:01:00,2025-08-23 00:01:00
700000810,300000810,165929.2,CNY,PREPAID,LOW,40.67,30,N,2025-08-06 02:12:00,2025-08-06 02:12:00,,ACTIVE,2025-08-06 02:12:00,2025-08-06 02:12:00
700000811,300000811,1586031.71,CNY,NET30,MEDIUM,59.87,0,N,2024-09-21 14:20:00,2024-09-21 14:20:00,,ACTIVE,2024-09-21 14:20:00,2024-09-21 14:20:00
700000812,300000812,9005838.23,CNY,NET30,LOW,77.41,0,N,2024-09-16 22:56:00,2024-09-16 22:56:00,,ACTIVE,2024-09-16 22:56:00,2024-09-16 22:56:00
700000813,300000813,2972921.08,CNY,NET30,LOW,94.2,0,N,2024-11-13 09:36:00,2024-11-13 09:36:00,,ACTIVE,2024-11-13 09:36:00,2024-11-13 09:36:00
700000814,300000814,657054.14,CNY,NET30,LOW,75.37,15,N,2024-05-22 05:16:00,2024-05-22 05:16:00,,ACTIVE,2024-05-22 05:16:00,2024-05-22 05:16:00
700000815,300000815,18445770.7,CNY,NET30,LOW,58.4,15,N,2025-07-25 23:51:00,2025-07-25 23:51:00,,ACTIVE,2025-07-25 23:51:00,2025-07-25 23:51:00
700000816,300000816,837871.61,CNY,PREPAID,MEDIUM,88.66,0,N,2024-07-31 10:41:00,2024-07-31 10:41:00,,ACTIVE,2024-07-31 10:41:00,2024-07-31 10:41:00
700000817,300000817,780445.72,CNY,NET30,LOW,49.4,0,N,2025-12-03 21:09:00,2025-12-03 21:09:00,,ACTIVE,2025-12-03 21:09:00,2025-12-03 21:09:00
700000818,300000818,3998498.63,CNY,NET60,LOW,77.96,15,N,2025-12-06 07:33:00,2025-12-06 07:33:00,,ACTIVE,2025-12-06 07:33:00,2025-12-06 07:33:00
700000819,300000819,18488220.29,CNY,NET60,MEDIUM,84.2,0,N,2023-12-24 01:22:00,2023-12-24 01:22:00,,ACTIVE,2023-12-24 01:22:00,2023-12-24 01:22:00
700000820,300000820,422995.69,CNY,NET30,LOW,94.31,0,N,2024-09-12 17:21:00,2024-09-12 17:21:00,,ACTIVE,2024-09-12 17:21:00,2024-09-12 17:21:00
700000821,300000821,375214.02,CNY,NET30,HIGH,16.56,15,N,2024-05-10 19:13:00,2024-05-10 19:13:00,,ACTIVE,2024-05-10 19:13:00,2024-05-10 19:13:00
700000822,300000822,118537.71,CNY,NET30,MEDIUM,59.57,30,N,2026-02-10 10:44:00,2026-02-10 10:44:00,,ACTIVE,2026-02-10 10:44:00,2026-02-10 10:44:00
700000823,300000823,8272546.47,CNY,PREPAID,LOW,91.93,0,N,2023-12-19 02:13:00,2023-12-19 02:13:00,,ACTIVE,2023-12-19 02:13:00,2023-12-19 02:13:00
700000824,300000824,2842018.3,CNY,NET30,LOW,81.42,0,N,2025-11-29 10:29:00,2025-11-29 10:29:00,,ACTIVE,2025-11-29 10:29:00,2025-11-29 10:29:00
700000825,300000825,3739431.24,CNY,NET60,LOW,73.26,0,N,2024-08-12 14:11:00,2024-08-12 14:11:00,,ACTIVE,2024-08-12 14:11:00,2024-08-12 14:11:00
700000826,300000826,149819.69,CNY,NET30,LOW,90.58,0,N,2025-11-18 18:36:00,2025-11-18 18:36:00,,ACTIVE,2025-11-18 18:36:00,2025-11-18 18:36:00
700000827,300000827,726412.0,CNY,NET60,LOW,71.4,15,N,2024-11-11 04:17:00,2024-11-11 04:17:00,,ACTIVE,2024-11-11 04:17:00,2024-11-11 04:17:00
700000828,300000828,262038.66,CNY,NET30,MEDIUM,78.85,0,N,2024-05-17 22:37:00,2024-05-17 22:37:00,,ACTIVE,2024-05-17 22:37:00,2024-05-17 22:37:00
700000829,300000829,3886982.76,CNY,NET90,LOW,91.85,0,N,2025-02-24 01:24:00,2025-02-24 01:24:00,,ACTIVE,2025-02-24 01:24:00,2025-02-24 01:24:00
700000830,300000830,9283260.63,CNY,NET30,LOW,41.22,0,N,2024-07-30 07:36:00,2024-07-30 07:36:00,,ACTIVE,2024-07-30 07:36:00,2024-07-30 07:36:00
700000831,300000831,309367.09,CNY,NET30,LOW,60.24,30,N,2025-03-15 05:36:00,2025-03-15 05:36:00,,ACTIVE,2025-03-15 05:36:00,2025-03-15 05:36:00
700000832,300000832,2811220.72,CNY,NET90,HIGH,30.63,15,N,2024-08-10 17:45:00,2024-08-10 17:45:00,,ACTIVE,2024-08-10 17:45:00,2024-08-10 17:45:00
700000833,300000833,3956497.52,CNY,NET30,HIGH,18.81,30,N,2026-01-08 12:14:00,2026-01-08 12:14:00,,ACTIVE,2026-01-08 12:14:00,2026-01-08 12:14:00
700000834,300000834,2811865.39,CNY,PREPAID,LOW,71.75,15,N,2023-12-16 02:59:00,2023-12-16 02:59:00,,ACTIVE,2023-12-16 02:59:00,2023-12-16 02:59:00
700000835,300000835,55454.98,CNY,NET30,LOW,90.64,15,N,2024-06-24 01:38:00,2024-06-24 01:38:00,,ACTIVE,2024-06-24 01:38:00,2024-06-24 01:38:00
700000836,300000836,926746.49,CNY,NET90,LOW,50.92,0,N,2026-03-03 04:41:00,2026-03-03 04:41:00,,ACTIVE,2026-03-03 04:41:00,2026-03-03 04:41:00
700000837,300000837,4638178.39,CNY,NET30,MEDIUM,48.16,0,N,2025-09-21 05:14:00,2025-09-21 05:14:00,,ACTIVE,2025-09-21 05:14:00,2025-09-21 05:14:00
700000838,300000838,977594.3,CNY,NET30,LOW,65.82,0,N,2024-11-30 01:16:00,2024-11-30 01:16:00,,ACTIVE,2024-11-30 01:16:00,2024-11-30 01:16:00
700000839,300000839,103133.11,CNY,NET30,LOW,86.49,30,N,2023-12-25 18:07:00,2023-12-25 18:07:00,,ACTIVE,2023-12-25 18:07:00,2023-12-25 18:07:00
700000840,300000840,19695170.74,CNY,NET30,HIGH,58.21,0,N,2024-02-09 15:26:00,2024-02-09 15:26:00,,ACTIVE,2024-02-09 15:26:00,2024-02-09 15:26:00
700000841,300000841,856842.31,CNY,NET60,MEDIUM,73.99,0,N,2024-05-13 00:24:00,2024-05-13 00:24:00,,ACTIVE,2024-05-13 00:24:00,2024-05-13 00:24:00
700000842,300000842,178515.78,CNY,NET90,MEDIUM,92.24,0,N,2025-06-25 11:17:00,2025-06-25 11:17:00,,ACTIVE,2025-06-25 11:17:00,2025-06-25 11:17:00
700000843,300000843,2446128.5,CNY,NET30,LOW,53.83,0,N,2024-10-26 14:18:00,2024-10-26 14:18:00,,ACTIVE,2024-10-26 14:18:00,2024-10-26 14:18:00
700000844,300000844,98156.08,CNY,NET60,HIGH,37.36,0,N,2024-05-10 13:39:00,2024-05-10 13:39:00,,ACTIVE,2024-05-10 13:39:00,2024-05-10 13:39:00
700000845,300000845,657258.9,CNY,NET60,LOW,81.35,15,N,2026-01-17 04:05:00,2026-01-17 04:05:00,,ACTIVE,2026-01-17 04:05:00,2026-01-17 04:05:00
700000846,300000846,15124251.26,CNY,NET30,LOW,41.56,0,N,2024-11-30 17:56:00,2024-11-30 17:56:00,,ACTIVE,2024-11-30 17:56:00,2024-11-30 17:56:00
700000847,300000847,224701.77,CNY,NET30,LOW,68.19,30,N,2024-04-28 05:03:00,2024-04-28 05:03:00,,ACTIVE,2024-04-28 05:03:00,2024-04-28 05:03:00
700000848,300000848,1004762.45,CNY,NET60,LOW,63.15,30,N,2026-03-06 12:29:00,2026-03-06 12:29:00,,ACTIVE,2026-03-06 12:29:00,2026-03-06 12:29:00
700000849,300000849,5345803.84,CNY,NET60,LOW,53.43,0,N,2025-12-29 10:08:00,2025-12-29 10:08:00,,ACTIVE,2025-12-29 10:08:00,2025-12-29 10:08:00
700000850,300000850,755777.19,CNY,NET60,MEDIUM,72.65,0,N,2024-12-10 09:55:00,2024-12-10 09:55:00,,ACTIVE,2024-12-10 09:55:00,2024-12-10 09:55:00
700000851,300000851,1992054.71,CNY,NET60,LOW,93.48,0,N,2025-08-02 21:06:00,2025-08-02 21:06:00,,ACTIVE,2025-08-02 21:06:00,2025-08-02 21:06:00
700000852,300000852,4508293.7,CNY,NET30,MEDIUM,54.51,30,N,2024-07-21 05:45:00,2024-07-21 05:45:00,,ACTIVE,2024-07-21 05:45:00,2024-07-21 05:45:00
700000853,300000853,116831.46,CNY,NET30,LOW,43.37,0,N,2024-03-20 08:14:00,2024-03-20 08:14:00,,ACTIVE,2024-03-20 08:14:00,2024-03-20 08:14:00
700000854,300000854,546269.85,CNY,NET30,LOW,56.74,0,N,2024-04-03 10:37:00,2024-04-03 10:37:00,,ACTIVE,2024-04-03 10:37:00,2024-04-03 10:37:00
700000855,300000855,2349527.29,CNY,NET60,LOW,77.26,15,N,2025-09-03 00:05:00,2025-09-03 00:05:00,,ACTIVE,2025-09-03 00:05:00,2025-09-03 00:05:00
700000856,300000856,908014.41,CNY,NET30,LOW,56.31,0,N,2025-09-18 15:16:00,2025-09-18 15:16:00,,ACTIVE,2025-09-18 15:16:00,2025-09-18 15:16:00
700000857,300000857,4125723.8,CNY,NET30,MEDIUM,69.71,0,N,2025-07-02 10:47:00,2025-07-02 10:47:00,,ACTIVE,2025-07-02 10:47:00,2025-07-02 10:47:00
700000858,300000858,58766.8,CNY,NET30,LOW,52.56,0,N,2024-05-30 21:19:00,2024-05-30 21:19:00,,ACTIVE,2024-05-30 21:19:00,2024-05-30 21:19:00
700000859,300000859,993205.21,CNY,NET30,LOW,51.85,0,N,2024-02-13 18:48:00,2024-02-13 18:48:00,,ACTIVE,2024-02-13 18:48:00,2024-02-13 18:48:00
700000860,300000860,16263556.42,CNY,PREPAID,LOW,57.34,0,N,2024-01-18 09:37:00,2024-01-18 09:37:00,,ACTIVE,2024-01-18 09:37:00,2024-01-18 09:37:00
700000861,300000861,171424.91,CNY,NET30,HIGH,49.86,0,N,2025-10-07 16:59:00,2025-10-07 16:59:00,,ACTIVE,2025-10-07 16:59:00,2025-10-07 16:59:00
700000862,300000862,112088.0,CNY,NET90,LOW,74.23,30,N,2025-01-31 15:18:00,2025-01-31 15:18:00,,ACTIVE,2025-01-31 15:18:00,2025-01-31 15:18:00
700000863,300000863,825552.89,CNY,NET30,LOW,58.88,15,N,2024-05-06 08:20:00,2024-05-06 08:20:00,,ACTIVE,2024-05-06 08:20:00,2024-05-06 08:20:00
700000864,300000864,57499.49,CNY,NET30,LOW,90.4,0,N,2025-12-18 19:55:00,2025-12-18 19:55:00,,ACTIVE,2025-12-18 19:55:00,2025-12-18 19:55:00
700000865,300000865,340402.31,CNY,NET60,MEDIUM,89.79,15,N,2024-08-06 04:21:00,2024-08-06 04:21:00,,ACTIVE,2024-08-06 04:21:00,2024-08-06 04:21:00
700000866,300000866,15385341.15,CNY,NET90,LOW,84.9,0,N,2025-03-11 18:36:00,2025-03-11 18:36:00,,ACTIVE,2025-03-11 18:36:00,2025-03-11 18:36:00
700000867,300000867,7841997.35,CNY,NET90,LOW,77.5,15,N,2024-12-10 23:09:00,2024-12-10 23:09:00,,ACTIVE,2024-12-10 23:09:00,2024-12-10 23:09:00
700000868,300000868,2673443.44,CNY,NET90,LOW,88.72,0,N,2025-06-29 18:32:00,2025-06-29 18:32:00,,ACTIVE,2025-06-29 18:32:00,2025-06-29 18:32:00
700000869,300000869,521778.56,CNY,NET30,LOW,63.97,15,N,2025-06-11 20:56:00,2025-06-11 20:56:00,,ACTIVE,2025-06-11 20:56:00,2025-06-11 20:56:00
700000870,300000870,4041132.48,CNY,NET30,MEDIUM,42.22,0,N,2025-04-21 02:44:00,2025-04-21 02:44:00,,ACTIVE,2025-04-21 02:44:00,2025-04-21 02:44:00
700000871,300000871,4965735.78,CNY,NET60,LOW,56.39,0,N,2025-03-14 00:42:00,2025-03-14 00:42:00,,ACTIVE,2025-03-14 00:42:00,2025-03-14 00:42:00
700000872,300000872,584353.23,CNY,NET60,LOW,85.75,30,N,2025-11-14 03:00:00,2025-11-14 03:00:00,,ACTIVE,2025-11-14 03:00:00,2025-11-14 03:00:00
700000873,300000873,9584574.11,CNY,NET90,MEDIUM,43.52,0,N,2025-08-20 14:18:00,2025-08-20 14:18:00,,ACTIVE,2025-08-20 14:18:00,2025-08-20 14:18:00
700000874,300000874,52985.36,CNY,NET60,LOW,52.06,15,N,2023-10-29 04:32:00,2023-10-29 04:32:00,,ACTIVE,2023-10-29 04:32:00,2023-10-29 04:32:00
700000875,300000875,184871.67,CNY,NET30,LOW,70.24,0,N,2025-09-13 06:35:00,2025-09-13 06:35:00,,ACTIVE,2025-09-13 06:35:00,2025-09-13 06:35:00
700000876,300000876,18230211.98,CNY,PREPAID,LOW,67.59,15,N,2025-02-16 06:16:00,2025-02-16 06:16:00,,ACTIVE,2025-02-16 06:16:00,2025-02-16 06:16:00
700000877,300000877,972105.79,CNY,NET30,HIGH,15.43,0,N,2024-06-22 06:02:00,2024-06-22 06:02:00,,ACTIVE,2024-06-22 06:02:00,2024-06-22 06:02:00
700000878,300000878,2972033.33,CNY,NET60,MEDIUM,45.22,0,N,2024-12-13 00:22:00,2024-12-13 00:22:00,,ACTIVE,2024-12-13 00:22:00,2024-12-13 00:22:00
700000879,300000879,15421903.41,CNY,NET60,LOW,59.38,30,N,2023-12-19 15:45:00,2023-12-19 15:45:00,,ACTIVE,2023-12-19 15:45:00,2023-12-19 15:45:00
