cust_account_id,party_id,account_number,account_name,customer_class_code,credit_classification,payment_term_code,sales_channel_code,region_code,account_status,open_date,created_date,last_update_date
300000696,100000696,CUST300000696,深圳融信电子科技有限公司,STANDARD,LOW,NET30,DIRECT,深圳,ACTIVE,2025-04-24 06:52:00,2025-04-24 06:52:00,2025-04-24 06:52:00
300000697,100000697,CUST300000697,深圳智联电子制造有限公司,STANDARD,LOW,NET30,DIRECT,苏州,ACTIVE,2026-03-19 23:11:00,2026-03-19 23:11:00,2026-03-19 23:11:00
300000698,100000698,CUST300000698,上海恒越科技贸易有限公司,STANDARD,LOW,NET30,ONLINE,杭州,ACTIVE,2025-12-03 07:19:00,2025-12-03 07:19:00,2025-12-03 07:19:00
300000699,100000699,CUST300000699,深圳远辰制造制造有限公司,STANDARD,LOW,NET60,DIRECT,深圳,ACTIVE,2024-10-27 10:31:00,2024-10-27 10:31:00,2024-10-27 10:31:00
300000700,100000700,CUST300000700,北京智联电子科技有限公司,STANDARD,LOW,NET60,DIRECT,苏州,ACTIVE,2024-05-22 22:37:00,2024-05-22 22:37:00,2024-05-22 22:37:00
300000701,100000701,CUST300000701,上海恒越科技贸易有限公司,STANDARD,MEDIUM,NET30,ONLINE,上海,ACTIVE,2025-06-29 22:01:00,2025-06-29 22:01:00,2025-06-29 22:01:00
300000702,100000702,CUST300000702,北京嘉禾电子供应链有限公司,STANDARD,LOW,NET30,DIRECT,杭州,ACTIVE,2025-02-14 04:17:00,2025-02-14 04:17:00,2025-02-14 04:17:00
300000703,100000703,CUST300000703,深圳启元医疗有限公司,STANDARD,LOW,PREPAID,DIRECT,深圳,ACTIVE,2025-02-24 18:38:00,2025-02-24 18:38:00,2025-02-24 18:38:00
300000704,100000704,CUST300000704,苏州嘉禾科技有限公司,STANDARD,LOW,NET60,PARTNER,苏州,ACTIVE,2024-10-21 05:08:00,2024-10-21 05:08:00,2024-10-21 05:08:00
300000705,100000705,CUST300000705,杭州安拓科技制造有限公司,STANDARD,LOW,PREPAID,DIRECT,深圳,ACTIVE,2025-08-29 12:48:00,2025-08-29 12:48:00,2025-08-29 12:48:00
300000706,100000706,CUST300000706,北京明川科技贸易有限公司,STANDARD,HIGH,NET30,PARTNER,杭州,ACTIVE,2025-09-09 08:47:00,2025-09-09 08:47:00,2025-09-09 08:47:00
300000707,100000707,CUST300000707,苏州智联电子供应链有限公司,STANDARD,HIGH,NET90,DIRECT,北京,ACTIVE,2025-08-29 23:09:00,2025-08-29 23:09:00,2025-08-29 23:09:00
300000708,100000708,CUST300000708,北京启元医疗贸易有限公司,STANDARD,LOW,NET60,DIRECT,北京,ACTIVE,2024-07-14 12:52:00,2024-07-14 12:52:00,2024-07-14 12:52:00
300000709,100000709,CUST300000709,上海安拓贸易有限公司,STANDARD,LOW,NET30,PARTNER,北京,ACTIVE,2025-10-20 17:22:00,2025-10-20 17:22:00,2025-10-20 17:22:00
300000710,100000710,CUST300000710,上海智联科技制造有限公司,STANDARD,LOW,NET60,PARTNER,苏州,ACTIVE,2025-01-16 10:10:00,2025-01-16 10:10:00,2025-01-16 10:10:00
300000711,100000711,CUST300000711,北京华盛电子有限公司,STANDARD,LOW,NET30,PARTNER,北京,ACTIVE,2025-08-25 20:49:00,2025-08-25 20:49:00,2025-08-25 20:49:00
300000712,100000712,CUST300000712,上海远辰供应链贸易有限公司,STANDARD,MEDIUM,NET30,DIRECT,苏州,ACTIVE,2025-05-23 07:00:00,2025-05-23 07:00:00,2025-05-23 07:00:00
300000713,100000713,CUST300000713,赵军,STANDARD,LOW,NET90,PARTNER,深圳,ACTIVE,2024-04-19 23:22:00,2024-04-19 23:22:00,2024-04-19 23:22:00
300000714,100000714,CUST300000714,杭州智联物流贸易有限公司,STANDARD,LOW,PREPAID,PARTNER,北京,ACTIVE,2024-06-11 04:12:00,2024-06-11 04:12:00,2024-06-11 04:12:00
300000715,100000715,CUST300000715,苏州华盛电子制造有限公司,STANDARD,LOW,NET90,PARTNER,上海,ACTIVE,2025-09-17 20:49:00,2025-09-17 20:49:00,2025-09-17 20:49:00
300000716,100000716,CUST300000716,北京明川材料供应链有限公司,STANDARD,HIGH,NET60,ONLINE,深圳,ACTIVE,2025-08-21 14:25:00,2025-08-21 14:25:00,2025-08-21 14:25:00
300000717,100000717,CUST300000717,苏州云启贸易供应链有限公司,STANDARD,MEDIUM,NET30,PARTNER,深圳,ACTIVE,2024-09-14 19:35:00,2024-09-14 19:35:00,2024-09-14 19:35:00
300000718,100000718,CUST300000718,杭州云启材料供应链有限公司,STANDARD,LOW,NET60,DIRECT,杭州,ACTIVE,2024-02-21 20:44:00,2024-02-21 20:44:00,2024-02-21 20:44:00
300000719,100000719,CUST300000719,杭州安拓供应链有限公司,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2026-01-25 22:53:00,2026-01-25 22:53:00,2026-01-25 22:53:00
300000720,100000720,CUST300000720,苏州明川医疗贸易有限公司,STANDARD,LOW,NET30,PARTNER,苏州,ACTIVE,2025-09-30 03:27:00,2025-09-30 03:27:00,2025-09-30 03:27:00
300000721,100000721,CUST300000721,北京远辰科技供应链有限公司,STANDARD,MEDIUM,PREPAID,DIRECT,北京,ACTIVE,2025-04-12 23:25:00,2025-04-12 23:25:00,2025-04-12 23:25:00
300000722,100000722,CUST300000722,上海融信医疗有限公司,STANDARD,HIGH,NET30,ONLINE,杭州,ACTIVE,2025-11-15 13:38:00,2025-11-15 13:38:00,2025-11-15 13:38:00
300000723,100000723,CUST300000723,深圳华盛制造有限公司,STANDARD,LOW,NET30,DIRECT,杭州,ACTIVE,2024-05-14 13:52:00,2024-05-14 13:52:00,2024-05-14 13:52:00
300000724,100000724,CUST300000724,杭州华盛贸易有限公司,STANDARD,LOW,NET60,DIRECT,北京,ACTIVE,2025-12-24 10:43:00,2025-12-24 10:43:00,2025-12-24 10:43:00
300000725,100000725,CUST300000725,杭州远辰电子有限公司,STANDARD,MEDIUM,NET90,ONLINE,深圳,ACTIVE,2025-09-13 15:27:00,2025-09-13 15:27:00,2025-09-13 15:27:00
300000726,100000726,CUST300000726,深圳融信制造贸易有限公司,STANDARD,LOW,NET60,DIRECT,苏州,ACTIVE,2024-08-21 09:13:00,2024-08-21 09:13:00,2024-08-21 09:13:00
300000727,100000727,CUST300000727,上海远辰科技制造有限公司,STANDARD,MEDIUM,NET60,DIRECT,北京,ACTIVE,2023-11-21 18:49:00,2023-11-21 18:49:00,2023-11-21 18:49:00
300000728,100000728,CUST300000728,苏州智联制造有限公司,STANDARD,LOW,NET30,ONLINE,杭州,ACTIVE,2025-02-16 09:12:00,2025-02-16 09:12:00,2025-02-16 09:12:00
300000729,100000729,CUST300000729,深圳恒越科技贸易有限公司,STANDARD,LOW,NET30,ONLINE,杭州,ACTIVE,2024-07-26 01:16:00,2024-07-26 01:16:00,2024-07-26 01:16:00
300000730,100000730,CUST300000730,北京融信材料有限公司,STANDARD,LOW,NET60,ONLINE,北京,ACTIVE,2025-08-02 06:35:00,2025-08-02 06:35:00,2025-08-02 06:35:00
300000731,100000731,CUST300000731,深圳安拓材料贸易有限公司,STANDARD,LOW,NET30,ONLINE,北京,ACTIVE,2024-08-19 10:28:00,2024-08-19 10:28:00,2024-08-19 10:28:00
300000732,100000732,CUST300000732,杨洋婷,STANDARD,MEDIUM,NET30,ONLINE,苏州,ACTIVE,2025-04-25 02:31:00,2025-04-25 02:31:00,2025-04-25 02:31:00
300000733,100000733,CUST300000733,北京安拓物流科技有限公司,STANDARD,LOW,NET90,DIRECT,上海,ACTIVE,2024-06-19 19:17:00,2024-06-19 19:17:00,2024-06-19 19:17:00
300000734,100000734,CUST300000734,苏州远辰贸易供应链有限公司,STANDARD,LOW,NET30,ONLINE,苏州,ACTIVE,2025-10-06 11:23:00,2025-10-06 11:23:00,2025-10-06 11:23:00
300000735,100000735,CUST300000735,北京融信贸易有限公司,STANDARD,LOW,PREPAID,DIRECT,北京,ACTIVE,2025-08-13 23:48:00,2025-08-13 23:48:00,2025-08-13 23:48:00
300000736,100000736,CUST300000736,苏州云启电子制造有限公司,STANDARD,LOW,NET60,PARTNER,苏州,ACTIVE,2025-12-10 13:08:00,2025-12-10 13:08:00,2025-12-10 13:08:00
300000737,100000737,CUST300000737,北京安拓贸易有限公司,STANDARD,LOW,NET90,DIRECT,上海,ACTIVE,2023-12-30 20:42:00,2023-12-30 20:42:00,2023-12-30 20:42:00
300000738,100000738,CUST300000738,上海云启制造供应链有限公司,STANDARD,LOW,PREPAID,PARTNER,苏州,ACTIVE,2024-10-07 06:06:00,2024-10-07 06:06:00,2024-10-07 06:06:00
300000739,100000739,CUST300000739,北京融信材料制造有限公司,STANDARD,LOW,NET60,PARTNER,杭州,ACTIVE,2024-10-24 13:13:00,2024-10-24 13:13:00,2024-10-24 13:13:00
300000740,100000740,CUST300000740,杭州启元电子有限公司,STANDARD,MEDIUM,NET60,ONLINE,北京,ACTIVE,2026-03-24 22:58:00,2026-03-24 22:58:00,2026-03-24 22:58:00
300000741,100000741,CUST300000741,苏州明川供应链有限公司,STANDARD,LOW,NET30,ONLINE,北京,ACTIVE,2025-01-19 06:13:00,2025-01-19 06:13:00,2025-01-19 06:13:00
300000742,100000742,CUST300000742,杭州智联材料供应链有限公司,STANDARD,MEDIUM,NET30,DIRECT,苏州,ACTIVE,2026-03-24 19:37:00,2026-03-24 19:37:00,2026-03-24 19:37:00
300000743,100000743,CUST300000743,杭州明川制造科技有限公司,STANDARD,LOW,NET30,DIRECT,深圳,ACTIVE,2026-01-29 11:13:00,2026-01-29 11:13:00,2026-01-29 11:13:00
300000744,100000744,CUST300000744,深圳安拓制造科技有限公司,STANDARD,MEDIUM,NET30,ONLINE,北京,ACTIVE,2025-03-24 06:20:00,2025-03-24 06:20:00,2025-03-24 06:20:00
300000745,100000745,CUST300000745,上海嘉禾电子供应链有限公司,STANDARD,LOW,NET30,ONLINE,杭州,ACTIVE,2024-06-08 08:49:00,2024-06-08 08:49:00,2024-06-08 08:49:00
300000746,100000746,CUST300000746,杭州远辰供应链供应链有限公司,STANDARD,MEDIUM,NET30,DIRECT,深圳,ACTIVE,2024-05-26 05:56:00,2024-05-26 05:56:00,2024-05-26 05:56:00
300000747,100000747,CUST300000747,上海启元医疗供应链有限公司,STANDARD,LOW,PREPAID,ONLINE,北京,ACTIVE,2023-12-24 11:42:00,2023-12-24 11:42:00,2023-12-24 11:42:00
300000748,100000748,CUST300000748,杭州华盛制造供应链有限公司,STANDARD,LOW,NET30,PARTNER,深圳,ACTIVE,2024-12-06 07:02:00,2024-12-06 07:02:00,2024-12-06 07:02:00
300000749,100000749,CUST300000749,深圳远辰贸易供应链有限公司,STANDARD,MEDIUM,NET30,DIRECT,深圳,ACTIVE,2026-02-13 15:12:00,2026-02-13 15:12:00,2026-02-13 15:12:00
300000750,100000750,CUST300000750,深圳嘉禾科技制造有限公司,STANDARD,HIGH,NET90,DIRECT,杭州,ACTIVE,2023-11-06 05:40:00,2023-11-06 05:40:00,2023-11-06 05:40:00
300000751,100000751,CUST300000751,上海远辰贸易有限公司,STANDARD,LOW,NET30,ONLINE,杭州,ACTIVE,2024-10-23 17:57:00,2024-10-23 17:57:00,2024-10-23 17:57:00
300000752,100000752,CUST300000752,杭州明川供应链科技有限公司,STANDARD,LOW,NET30,PARTNER,北京,ACTIVE,2025-11-08 22:53:00,2025-11-08 22:53:00,2025-11-08 22:53:00
300000753,100000753,CUST300000753,苏州融信材料科技有限公司,STANDARD,LOW,NET60,PARTNER,上海,ACTIVE,2024-08-22 17:33:00,2024-08-22 17:33:00,2024-08-22 17:33:00
300000754,100000754,CUST300000754,苏州云启物流贸易有限公司,STANDARD,LOW,PREPAID,PARTNER,苏州,ACTIVE,2024-07-28 14:36:00,2024-07-28 14:36:00,2024-07-28 14:36:00
300000755,100000755,CUST300000755,杭州华盛贸易科技有限公司,STANDARD,MEDIUM,PREPAID,ONLINE,上海,ACTIVE,2025-08-08 09:53:00,2025-08-08 09:53:00,2025-08-08 09:53:00
300000756,100000756,CUST300000756,苏州明川制造有限公司,STANDARD,LOW,NET30,ONLINE,北京,ACTIVE,2024-07-10 18:30:00,2024-07-10 18:30:00,2024-07-10 18:30:00
300000757,100000757,CUST300000757,杭州远辰医疗贸易有限公司,STANDARD,LOW,NET30,DIRECT,深圳,ACTIVE,2023-12-04 02:20:00,2023-12-04 02:20:00,2023-12-04 02:20:00
300000758,100000758,CUST300000758,北京恒越物流制造有限公司,STANDARD,LOW,NET90,PARTNER,苏州,ACTIVE,2025-01-19 18:45:00,2025-01-19 18:45:00,2025-01-19 18:45:00
300000759,100000759,CUST300000759,上海明川科技科技有限公司,STANDARD,LOW,NET30,DIRECT,北京,ACTIVE,2025-02-15 15:12:00,2025-02-15 15:12:00,2025-02-15 15:12:00
300000760,100000760,CUST300000760,上海云启电子制造有限公司,STANDARD,MEDIUM,NET30,DIRECT,北京,ACTIVE,2025-02-05 09:54:00,2025-02-05 09:54:00,2025-02-05 09:54:00
300000761,100000761,CUST300000761,杭州明川供应链有限公司,STANDARD,LOW,NET30,DIRECT,北京,ACTIVE,2024-05-07 12:32:00,2024-05-07 12:32:00,2024-05-07 12:32:00
300000762,100000762,CUST300000762,杭州安拓医疗供应链有限公司,STANDARD,MEDIUM,NET30,PARTNER,北京,ACTIVE,2026-01-24 07:45:00,2026-01-24 07:45:00,2026-01-24 07:45:00
300000763,100000763,CUST300000763,张静琳,STANDARD,LOW,NET60,PARTNER,北京,ACTIVE,2024-02-23 03:44:00,2024-02-23 03:44:00,2024-02-23 03:44:00
300000764,100000764,CUST300000764,上海云启医疗贸易有限公司,STANDARD,MEDIUM,NET90,PARTNER,北京,ACTIVE,2024-06-05 21:48:00,2024-06-05 21:48:00,2024-06-05 21:48:00
300000765,100000765,CUST300000765,北京启元科技供应链有限公司,STANDARD,LOW,PREPAID,PARTNER,苏州,ACTIVE,2024-02-09 13:33:00,2024-02-09 13:33:00,2024-02-09 13:33:00
300000766,100000766,CUST300000766,胡磊,STANDARD,MEDIUM,NET30,ONLINE,上海,ACTIVE,2026-02-02 18:18:00,2026-02-02 18:18:00,2026-02-02 18:18:00
300000767,100000767,CUST300000767,杭州明川电子供应链有限公司,STANDARD,HIGH,NET90,PARTNER,上海,ACTIVE,2024-10-26 23:08:00,2024-10-26 23:08:00,2024-10-26 23:08:00
300000768,100000768,CUST300000768,深圳融信制造有限公司,STANDARD,MEDIUM,NET60,PARTNER,苏州,ACTIVE,2025-05-07 08:18:00,2025-05-07 08:18:00,2025-05-07 08:18:00
300000769,100000769,CUST300000769,上海启元制造贸易有限公司,STANDARD,LOW,NET30,PARTNER,上海,ACTIVE,2024-02-19 11:23:00,2024-02-19 11:23:00,2024-02-19 11:23:00
300000770,100000770,CUST300000770,苏州智联科技供应链有限公司,STANDARD,MEDIUM,NET30,PARTNER,杭州,ACTIVE,2023-12-24 01:25:00,2023-12-24 01:25:00,2023-12-24 01:25:00
300000771,100000771,CUST300000771,苏州华盛物流供应链有限公司,STANDARD,LOW,NET30,PARTNER,苏州,ACTIVE,2024-12-22 07:41:00,2024-12-22 07:41:00,2024-12-22 07:41:00
300000772,100000772,CUST300000772,北京启元制造有限公司,STANDARD,LOW,NET30,PARTNER,上海,ACTIVE,2024-10-01 01:28:00,2024-10-01 01:28:00,2024-10-01 01:28:00
300000773,100000773,CUST300000773,张娜涛,STANDARD,HIGH,NET30,DIRECT,深圳,ACTIVE,2024-02-16 04:20:00,2024-02-16 04:20:00,2024-02-16 04:20:00
300000774,100000774,CUST300000774,苏州融信电子供应链有限公司,STANDARD,LOW,NET30,ONLINE,深圳,ACTIVE,2024-02-21 14:29:00,2024-02-21 14:29:00,2024-02-21 14:29:00
300000775,100000775,CUST300000775,深圳安拓材料有限公司,STANDARD,MEDIUM,NET30,ONLINE,杭州,ACTIVE,2024-08-21 06:20:00,2024-08-21 06:20:00,2024-08-21 06:20:00
300000776,100000776,CUST300000776,苏州华盛制造供应链有限公司,STANDARD,LOW,NET30,ONLINE,苏州,ACTIVE,2024-09-25 04:09:00,2024-09-25 04:09:00,2024-09-25 04:09:00
300000777,100000777,CUST300000777,深圳明川电子贸易有限公司,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2024-04-26 08:37:00,2024-04-26 08:37:00,2024-04-26 08:37:00
300000778,100000778,CUST300000778,杭州智联贸易科技有限公司,STANDARD,LOW,NET60,ONLINE,杭州,ACTIVE,2024-07-25 22:36:00,2024-07-25 22:36:00,2024-07-25 22:36:00
300000779,100000779,CUST300000779,苏州智联物流制造有限公司,STANDARD,MEDIUM,NET30,PARTNER,上海,ACTIVE,2025-02-03 22:40:00,2025-02-03 22:40:00,2025-02-03 22:40:00
300000780,100000780,CUST300000780,上海安拓医疗制造有限公司,STANDARD,HIGH,PREPAID,DIRECT,杭州,ACTIVE,2025-07-25 12:44:00,2025-07-25 12:44:00,2025-07-25 12:44:00
300000781,100000781,CUST300000781,苏州嘉禾科技有限公司,STANDARD,LOW,PREPAID,PARTNER,北京,ACTIVE,2025-10-26 14:49:00,2025-10-26 14:49:00,2025-10-26 14:49:00
300000782,100000782,CUST300000782,张杰静,STANDARD,LOW,NET60,ONLINE,上海,ACTIVE,2024-02-11 07:00:00,2024-02-11 07:00:00,2024-02-11 07:00:00
300000783,100000783,CUST300000783,深圳启元材料科技有限公司,STANDARD,HIGH,NET30,PARTNER,北京,ACTIVE,2025-01-19 21:51:00,2025-01-19 21:51:00,2025-01-19 21:51:00
300000784,100000784,CUST300000784,上海云启材料贸易有限公司,STANDARD,LOW,PREPAID,PARTNER,杭州,ACTIVE,2025-10-02 14:52:00,2025-10-02 14:52:00,2025-10-02 14:52:00
300000785,100000785,CUST300000785,苏州远辰供应链有限公司,STANDARD,LOW,NET30,PARTNER,杭州,ACTIVE,2024-09-26 04:12:00,2024-09-26 04:12:00,2024-09-26 04:12:00
300000786,100000786,CUST300000786,深圳嘉禾物流科技有限公司,STANDARD,MEDIUM,NET30,ONLINE,北京,ACTIVE,2026-01-27 21:22:00,2026-01-27 21:22:00,2026-01-27 21:22:00
300000787,100000787,CUST300000787,上海远辰医疗贸易有限公司,STANDARD,MEDIUM,NET60,PARTNER,苏州,ACTIVE,2023-11-03 01:10:00,2023-11-03 01:10:00,2023-11-03 01:10:00
300000788,100000788,CUST300000788,杭州启元医疗制造有限公司,STANDARD,HIGH,NET30,ONLINE,苏州,ACTIVE,2023-12-06 06:47:00,2023-12-06 06:47:00,2023-12-06 06:47:00
300000789,100000789,CUST300000789,上海明川制造贸易有限公司,STANDARD,LOW,PREPAID,ONLINE,上海,ACTIVE,2024-03-08 11:09:00,2024-03-08 11:09:00,2024-03-08 11:09:00
300000790,100000790,CUST300000790,北京远辰医疗供应链有限公司,STANDARD,LOW,NET30,DIRECT,深圳,ACTIVE,2025-10-02 15:52:00,2025-10-02 15:52:00,2025-10-02 15:52:00
300000791,100000791,CUST300000791,北京远辰供应链科技有限公司,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2025-11-26 22:08:00,2025-11-26 22:08:00,2025-11-26 22:08:00
300000792,100000792,CUST300000792,王峰,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2025-11-26 23:25:00,2025-11-26 23:25:00,2025-11-26 23:25:00
300000793,100000793,CUST300000793,深圳华盛科技供应链有限公司,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2025-05-18 10:05:00,2025-05-18 10:05:00,2025-05-18 10:05:00
300000794,100000794,CUST300000794,上海智联材料有限公司,STANDARD,LOW,PREPAID,PARTNER,深圳,ACTIVE,2025-02-24 10:43:00,2025-02-24 10:43:00,2025-02-24 10:43:00
300000795,100000795,CUST300000795,深圳智联医疗贸易有限公司,STANDARD,LOW,NET60,PARTNER,上海,ACTIVE,2024-09-01 17:33:00,2024-09-01 17:33:00,2024-09-01 17:33:00
300000796,100000796,CUST300000796,深圳融信供应链贸易有限公司,STANDARD,LOW,NET30,ONLINE,上海,ACTIVE,2024-05-01 02:19:00,2024-05-01 02:19:00,2024-05-01 02:19:00
300000797,100000797,CUST300000797,赵敏娜,STANDARD,LOW,PREPAID,PARTNER,苏州,ACTIVE,2025-05-25 21:25:00,2025-05-25 21:25:00,2025-05-25 21:25:00
300000798,100000798,CUST300000798,深圳远辰材料制造有限公司,STANDARD,LOW,PREPAID,PARTNER,杭州,ACTIVE,2024-01-04 03:25:00,2024-01-04 03:25:00,2024-01-04 03:25:00
300000799,100000799,CUST300000799,北京云启医疗制造有限公司,STANDARD,LOW,NET90,DIRECT,杭州,ACTIVE,2025-03-14 08:07:00,2025-03-14 08:07:00,2025-03-14 08:07:00
300000800,100000800,CUST300000800,上海云启科技有限公司,STANDARD,LOW,NET60,ONLINE,杭州,ACTIVE,2026-02-04 09:50:00,2026-02-04 09:50:00,2026-02-04 09:50:00
300000801,100000801,CUST300000801,上海远辰制造制造有限公司,STANDARD,MEDIUM,NET30,DIRECT,杭州,ACTIVE,2025-02-25 06:01:00,2025-02-25 06:01:00,2025-02-25 06:01:00
300000802,100000802,CUST300000802,北京明川电子制造有限公司,STANDARD,LOW,NET30,PARTNER,深圳,ACTIVE,2025-08-10 09:57:00,2025-08-10 09:57:00,2025-08-10 09:57:00
300000803,100000803,CUST300000803,深圳融信医疗贸易有限公司,STANDARD,MEDIUM,NET30,ONLINE,苏州,ACTIVE,2024-10-12 09:34:00,2024-10-12 09:34:00,2024-10-12 09:34:00
300000804,100000804,CUST300000804,上海远辰材料科技有限公司,STANDARD,MEDIUM,NET30,ONLINE,上海,ACTIVE,2024-03-18 21:58:00,2024-03-18 21:58:00,2024-03-18 21:58:00
300000805,100000805,CUST300000805,苏州安拓医疗贸易有限公司,STANDARD,MEDIUM,NET30,ONLINE,杭州,ACTIVE,2026-01-28 11:05:00,2026-01-28 11:05:00,2026-01-28 11:05:00
300000806,100000806,CUST300000806,苏州远辰贸易科技有限公司,STANDARD,LOW,NET60,PARTNER,苏州,ACTIVE,2025-04-26 13:57:00,2025-04-26 13:57:00,2025-04-26 13:57:00
300000807,100000807,CUST300000807,上海远辰科技贸易有限公司,STANDARD,LOW,NET30,DIRECT,苏州,ACTIVE,2024-06-24 01:41:00,2024-06-24 01:41:00,2024-06-24 01:41:00
300000808,100000808,CUST300000808,苏州安拓物流有限公司,STANDARD,LOW,NET60,DIRECT,杭州,ACTIVE,2024-07-03 12:02:00,2024-07-03 12:02:00,2024-07-03 12:02:00
300000809,100000809,CUST300000809,深圳云启制造供应链有限公司,STANDARD,MEDIUM,NET60,ONLINE,深圳,ACTIVE,2025-08-23 00:01:00,2025-08-23 00:01:00,2025-08-23 00:01:00
300000810,100000810,CUST300000810,杭州远辰材料贸易有限公司,STANDARD,LOW,PREPAID,PARTNER,苏州,ACTIVE,2025-08-06 02:12:00,2025-08-06 02:12:00,2025-08-06 02:12:00
300000811,100000811,CUST300000811,苏州恒越制造有限公司,STANDARD,MEDIUM,NET30,DIRECT,北京,ACTIVE,2024-09-21 14:20:00,2024-09-21 14:20:00,2024-09-21 14:20:00
300000812,100000812,CUST300000812,朱颖,STANDARD,LOW,NET30,ONLINE,深圳,ACTIVE,2024-09-16 22:56:00,2024-09-16 22:56:00,2024-09-16 22:56:00
300000813,100000813,CUST300000813,上海启元医疗贸易有限公司,STANDARD,LOW,NET30,DIRECT,苏州,ACTIVE,2024-11-13 09:36:00,2024-11-13 09:36:00,2024-11-13 09:36:00
300000814,100000814,CUST300000814,北京远辰医疗有限公司,STANDARD,LOW,NET30,DIRECT,苏州,ACTIVE,2024-05-22 05:16:00,2024-05-22 05:16:00,2024-05-22 05:16:00
300000815,100000815,CUST300000815,深圳恒越供应链有限公司,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2025-07-25 23:51:00,2025-07-25 23:51:00,2025-07-25 23:51:00
300000816,100000816,CUST300000816,上海融信材料制造有限公司,STANDARD,MEDIUM,PREPAID,DIRECT,杭州,ACTIVE,2024-07-31 10:41:00,2024-07-31 10:41:00,2024-07-31 10:41:00
300000817,100000817,CUST300000817,苏州融信制造有限公司,STANDARD,LOW,NET30,ONLINE,北京,ACTIVE,2025-12-03 21:09:00,2025-12-03 21:09:00,2025-12-03 21:09:00
300000818,100000818,CUST300000818,上海明川材料有限公司,STANDARD,LOW,NET60,DIRECT,上海,ACTIVE,2025-12-06 07:33:00,2025-12-06 07:33:00,2025-12-06 07:33:00
300000819,100000819,CUST300000819,深圳智联科技有限公司,STANDARD,MEDIUM,NET60,DIRECT,苏州,ACTIVE,2023-12-24 01:22:00,2023-12-24 01:22:00,2023-12-24 01:22:00
300000820,100000820,CUST300000820,苏州云启电子贸易有限公司,STANDARD,LOW,NET30,DIRECT,北京,ACTIVE,2024-09-12 17:21:00,2024-09-12 17:21:00,2024-09-12 17:21:00
300000821,100000821,CUST300000821,上海明川电子供应链有限公司,STANDARD,HIGH,NET30,DIRECT,苏州,ACTIVE,2024-05-10 19:13:00,2024-05-10 19:13:00,2024-05-10 19:13:00
300000822,100000822,CUST300000822,杭州明川供应链制造有限公司,STANDARD,MEDIUM,NET30,ONLINE,深圳,ACTIVE,2026-02-10 10:44:00,2026-02-10 10:44:00,2026-02-10 10:44:00
300000823,100000823,CUST300000823,上海嘉禾制造有限公司,STANDARD,LOW,PREPAID,DIRECT,杭州,ACTIVE,2023-12-19 02:13:00,2023-12-19 02:13:00,2023-12-19 02:13:00
300000824,100000824,CUST300000824,上海启元电子贸易有限公司,STANDARD,LOW,NET30,PARTNER,杭州,ACTIVE,2025-11-29 10:29:00,2025-11-29 10:29:00,2025-11-29 10:29:00
300000825,100000825,CUST300000825,北京远辰电子贸易有限公司,STANDARD,LOW,NET60,PARTNER,北京,ACTIVE,2024-08-12 14:11:00,2024-08-12 14:11:00,2024-08-12 14:11:00
300000826,100000826,CUST300000826,上海智联贸易有限公司,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2025-11-18 18:36:00,2025-11-18 18:36:00,2025-11-18 18:36:00
300000827,100000827,CUST300000827,上海恒越医疗科技有限公司,STANDARD,LOW,NET60,ONLINE,上海,ACTIVE,2024-11-11 04:17:00,2024-11-11 04:17:00,2024-11-11 04:17:00
300000828,100000828,CUST300000828,杭州融信贸易科技有限公司,STANDARD,MEDIUM,NET30,DIRECT,苏州,ACTIVE,2024-05-17 22:37:00,2024-05-17 22:37:00,2024-05-17 22:37:00
300000829,100000829,CUST300000829,上海安拓物流有限公司,STANDARD,LOW,NET90,PARTNER,苏州,ACTIVE,2025-02-24 01:24:00,2025-02-24 01:24:00,2025-02-24 01:24:00
300000830,100000830,CUST300000830,苏州嘉禾物流制造有限公司,STANDARD,LOW,NET30,PARTNER,苏州,ACTIVE,2024-07-30 07:36:00,2024-07-30 07:36:00,2024-07-30 07:36:00
300000831,100000831,CUST300000831,上海启元电子制造有限公司,STANDARD,LOW,NET30,DIRECT,北京,ACTIVE,2025-03-15 05:36:00,2025-03-15 05:36:00,2025-03-15 05:36:00
300000832,100000832,CUST300000832,苏州远辰物流有限公司,STANDARD,HIGH,NET90,PARTNER,苏州,ACTIVE,2024-08-10 17:45:00,2024-08-10 17:45:00,2024-08-10 17:45:00
300000833,100000833,CUST300000833,深圳云启电子供应链有限公司,STANDARD,HIGH,NET30,DIRECT,苏州,ACTIVE,2026-01-08 12:14:00,2026-01-08 12:14:00,2026-01-08 12:14:00
300000834,100000834,CUST300000834,苏州启元材料有限公司,STANDARD,LOW,PREPAID,DIRECT,杭州,ACTIVE,2023-12-16 02:59:00,2023-12-16 02:59:00,2023-12-16 02:59:00
300000835,100000835,CUST300000835,北京嘉禾供应链供应链有限公司,STANDARD,LOW,NET30,PARTNER,苏州,ACTIVE,2024-06-24 01:38:00,2024-06-24 01:38:00,2024-06-24 01:38:00
